"skm","skv","gm","gv","idm","mv","me","md","vv","ve","vd","sg","resp"
1225,786,2,0,0,0,0,0,0,0,1,-2,m
2753,322,2,0,0,0,0,0,0,0,1,-2,m
619,2158,2,0,1,1,0,0,0,0,0,2,m
1697,772,2,1,0,0,0,0,0,0,1,-1,m
1244,2707,1,1,1,0,1,0,0,0,0,0,e
454,101,7,2,1,1,0,0,0,0,0,5,m
1610,648,4,0,1,1,0,0,0,0,0,4,m
849,937,1,1,0,0,0,0,0,1,0,0,e
610,900,0,2,1,0,0,1,0,0,0,-2,v
1024,2320,4,1,0,0,0,0,0,0,1,-3,m
2395,2705,0,4,0,0,0,0,1,0,0,4,v
1987,405,1,2,1,0,0,1,0,0,0,-1,v
2298,1221,1,3,0,0,0,0,1,0,0,2,v
321,460,2,3,0,0,0,0,1,0,0,1,v
2601,1448,2,1,0,0,0,0,0,0,1,-1,m
1471,1003,2,2,1,0,1,0,0,0,0,0,e
2585,1590,1,0,1,1,0,0,0,0,0,1,m
1430,430,1,0,1,1,0,0,0,0,0,1,m
2111,1196,0,1,0,0,0,0,1,0,0,1,v
1944,152,1,2,0,0,0,0,1,0,0,1,v
501,1916,1,2,1,0,0,1,0,0,0,-1,v
1909,2710,2,1,0,0,0,0,0,0,1,-1,m
1749,924,1,0,1,1,0,0,0,0,0,1,m
1443,328,4,3,0,0,0,0,0,0,1,-1,m
2478,2442,3,5,0,0,0,0,1,0,0,2,v
1016,925,2,1,1,1,0,0,0,0,0,1,m
2661,2572,1,0,1,1,0,0,0,0,0,1,m
2348,1663,1,1,0,0,0,0,0,1,0,0,e
566,447,1,1,1,0,1,0,0,0,0,0,e
67,78,2,3,1,0,0,1,0,0,0,-1,v
2527,2580,2,3,0,0,0,0,1,0,0,1,v
1676,1330,6,0,1,1,0,0,0,0,0,6,m
673,2358,1,2,0,0,0,0,1,0,0,1,v
119,1515,1,0,1,1,0,0,0,0,0,1,m
313,885,0,5,0,0,0,0,1,0,0,5,v
986,1523,3,0,0,0,0,0,0,0,1,-3,m
1289,2512,1,2,0,0,0,0,1,0,0,1,v
212,1952,4,1,0,0,0,0,0,0,1,-3,m
418,1217,2,0,1,1,0,0,0,0,0,2,m
2158,502,1,1,1,0,1,0,0,0,0,0,e
1892,756,0,0,0,0,0,0,0,1,0,0,e
2616,2179,0,2,1,0,0,1,0,0,0,-2,v
1459,2740,1,1,0,0,0,0,0,1,0,0,e
2514,2045,2,1,1,1,0,0,0,0,0,1,m
2251,1107,3,1,0,0,0,0,0,0,1,-2,m
1823,2827,0,0,0,0,0,0,0,1,0,0,e
2138,209,1,1,0,0,0,0,0,1,0,0,e
1049,1810,1,4,0,0,0,0,1,0,0,3,v
2163,2158,2,1,0,0,0,0,0,0,1,-1,m
408,1520,4,1,0,0,0,0,0,0,1,-3,m
614,2604,1,2,1,0,0,1,0,0,0,-1,v
2145,335,1,0,0,0,0,0,0,0,1,-1,m
3,537,1,4,1,0,0,1,0,0,0,-3,v
1506,374,0,0,1,0,1,0,0,0,0,0,e
2298,2288,1,1,0,0,0,0,0,1,0,0,e
684,2737,0,1,0,0,0,0,1,0,0,1,v
505,81,2,0,0,0,0,0,0,0,1,-2,m
2814,1497,1,2,0,0,0,0,1,0,0,1,v
17,2413,4,0,1,1,0,0,0,0,0,4,m
1317,133,0,0,0,0,0,0,0,1,0,0,e
1706,683,0,1,0,0,0,0,1,0,0,1,v
979,1545,1,2,1,0,0,1,0,0,0,-1,v
1769,2152,2,1,1,1,0,0,0,0,0,1,m
258,320,2,1,0,0,0,0,0,0,1,-1,m
138,1317,2,0,1,1,0,0,0,0,0,2,m
2797,1403,1,1,1,0,1,0,0,0,0,0,e
44,2561,2,3,1,0,0,1,0,0,0,-1,v
187,2151,0,1,1,0,0,1,0,0,0,-1,v
1564,2635,0,1,1,0,0,1,0,0,0,-1,v
825,206,2,1,1,1,0,0,0,0,0,1,m
201,1016,3,1,0,0,0,0,0,0,1,-2,m
2098,777,0,2,1,0,0,1,0,0,0,-2,v
1462,2236,0,1,0,0,0,0,1,0,0,1,v
1580,2358,4,1,1,1,0,0,0,0,0,3,m
733,2101,0,1,0,0,0,0,1,0,0,1,v
653,586,0,2,0,0,0,0,1,0,0,2,v
988,1806,1,3,0,0,0,0,1,0,0,2,v
1658,1802,1,0,0,0,0,0,0,0,1,-1,m
1940,653,1,2,0,0,0,0,1,0,0,1,v
2086,2013,0,4,1,0,0,1,0,0,0,-4,v
2014,2447,1,0,0,0,0,0,0,0,1,-1,m
931,2158,2,0,0,0,0,0,0,0,1,-2,m
2308,457,0,3,1,0,0,1,0,0,0,-3,v
352,448,3,2,1,1,0,0,0,0,0,1,m
2616,2791,0,0,1,0,1,0,0,0,0,0,e
1819,1860,3,1,0,0,0,0,0,0,1,-2,m
468,271,1,0,1,1,0,0,0,0,0,1,m
1290,1289,1,4,0,0,0,0,1,0,0,3,v
1863,962,3,5,0,0,0,0,1,0,0,2,v
2334,1774,1,1,0,0,0,0,0,1,0,0,e
2423,83,3,2,0,0,0,0,0,0,1,-1,m
2326,1045,3,1,1,1,0,0,0,0,0,2,m
1116,818,0,2,0,0,0,0,1,0,0,2,v
2107,2810,1,1,1,0,1,0,0,0,0,0,e
2662,836,0,1,0,0,0,0,1,0,0,1,v
666,2130,1,3,1,0,0,1,0,0,0,-2,v
435,888,0,3,1,0,0,1,0,0,0,-3,v
1942,1383,1,1,1,0,1,0,0,0,0,0,e
1420,85,0,0,1,0,1,0,0,0,0,0,e
1712,2429,1,1,1,0,1,0,0,0,0,0,e
941,1680,3,3,1,0,1,0,0,0,0,0,e
657,1389,2,0,1,1,0,0,0,0,0,2,m
1874,2586,1,2,1,0,0,1,0,0,0,-1,v
395,979,3,0,1,1,0,0,0,0,0,3,m
433,1574,2,2,0,0,0,0,0,1,0,0,e
1690,353,1,1,0,0,0,0,0,1,0,0,e
1254,2519,1,0,1,1,0,0,0,0,0,1,m
730,2765,1,0,1,1,0,0,0,0,0,1,m
1211,734,2,1,1,1,0,0,0,0,0,1,m
647,113,0,0,1,0,1,0,0,0,0,0,e
1526,1588,2,1,0,0,0,0,0,0,1,-1,m
1182,1134,1,0,1,1,0,0,0,0,0,1,m
2054,1844,1,1,0,0,0,0,0,1,0,0,e
1015,1397,1,2,1,0,0,1,0,0,0,-1,v
818,2243,2,1,1,1,0,0,0,0,0,1,m
2379,2775,2,0,0,0,0,0,0,0,1,-2,m
2439,1781,2,0,0,0,0,0,0,0,1,-2,m
409,2099,5,2,1,1,0,0,0,0,0,3,m
866,1212,1,1,1,0,1,0,0,0,0,0,e
2165,1950,0,1,0,0,0,0,1,0,0,1,v
1749,2763,0,1,0,0,0,0,1,0,0,1,v
207,657,0,0,1,0,1,0,0,0,0,0,e
1837,1387,1,2,1,0,0,1,0,0,0,-1,v
1620,189,1,1,0,0,0,0,0,1,0,0,e
2332,733,1,1,0,0,0,0,0,1,0,0,e
1703,666,2,0,1,1,0,0,0,0,0,2,m
982,318,3,1,0,0,0,0,0,0,1,-2,m
1628,666,2,3,1,0,0,1,0,0,0,-1,v
76,1269,1,2,1,0,0,1,0,0,0,-1,v
1138,2013,0,1,0,0,0,0,1,0,0,1,v
344,268,1,2,1,0,0,1,0,0,0,-1,v
369,2653,1,0,0,0,0,0,0,0,1,-1,m
361,1179,1,4,0,0,0,0,1,0,0,3,v
883,2621,3,0,0,0,0,0,0,0,1,-3,m
2282,279,2,1,1,1,0,0,0,0,0,1,m
228,1431,3,3,1,0,1,0,0,0,0,0,e
118,948,2,2,0,0,0,0,0,1,0,0,e
2241,2230,1,0,1,1,0,0,0,0,0,1,m
1834,1274,0,1,0,0,0,0,1,0,0,1,v
2417,295,0,0,1,0,1,0,0,0,0,0,e
1763,307,2,1,1,1,0,0,0,0,0,1,m
1566,2343,0,2,0,0,0,0,1,0,0,2,v
96,421,4,0,1,1,0,0,0,0,0,4,m
1014,1726,2,1,1,1,0,0,0,0,0,1,m
1909,2529,1,2,0,0,0,0,1,0,0,1,v
595,1831,2,1,1,1,0,0,0,0,0,1,m
1913,544,0,1,1,0,0,1,0,0,0,-1,v
96,1898,0,1,1,0,0,1,0,0,0,-1,v
2713,2698,1,0,0,0,0,0,0,0,1,-1,m
2690,602,1,2,1,0,0,1,0,0,0,-1,v
1587,2428,0,1,1,0,0,1,0,0,0,-1,v
215,2783,2,1,1,1,0,0,0,0,0,1,m
2692,185,1,1,1,0,1,0,0,0,0,0,e
2414,1079,0,4,0,0,0,0,1,0,0,4,v
1748,1274,2,1,0,0,0,0,0,0,1,-1,m
2162,1897,4,2,0,0,0,0,0,0,1,-2,m
2099,296,3,3,1,0,1,0,0,0,0,0,e
1230,2054,1,2,1,0,0,1,0,0,0,-1,v
2163,502,1,1,0,0,0,0,0,1,0,0,e
1440,2695,0,0,0,0,0,0,0,1,0,0,e
1501,1912,0,0,1,0,1,0,0,0,0,0,e
1450,417,0,0,0,0,0,0,0,1,0,0,e
221,1776,0,1,1,0,0,1,0,0,0,-1,v
541,2219,4,1,0,0,0,0,0,0,1,-3,m
1208,29,2,0,1,1,0,0,0,0,0,2,m
1362,2355,0,2,1,0,0,1,0,0,0,-2,v
1715,2279,1,3,1,0,0,1,0,0,0,-2,v
1473,1767,4,1,1,1,0,0,0,0,0,3,m
619,2174,1,1,1,0,1,0,0,0,0,0,e
1171,1990,1,0,0,0,0,0,0,0,1,-1,m
2213,89,1,1,0,0,0,0,0,1,0,0,e
2825,667,1,5,1,0,0,1,0,0,0,-4,v
98,447,0,0,1,0,1,0,0,0,0,0,e
773,1132,1,2,1,0,0,1,0,0,0,-1,v
2344,673,3,2,1,1,0,0,0,0,0,1,m
1267,177,0,1,0,0,0,0,1,0,0,1,v
2721,1970,2,0,1,1,0,0,0,0,0,2,m
826,601,1,2,1,0,0,1,0,0,0,-1,v
1568,1695,3,1,0,0,0,0,0,0,1,-2,m
2282,312,2,1,1,1,0,0,0,0,0,1,m
2138,2006,2,1,0,0,0,0,0,0,1,-1,m
1228,2460,2,0,0,0,0,0,0,0,1,-2,m
2606,1833,4,0,0,0,0,0,0,0,1,-4,m
2158,2653,2,2,0,0,0,0,0,1,0,0,e
2197,721,0,2,0,0,0,0,1,0,0,2,v
2743,533,3,0,1,1,0,0,0,0,0,3,m
1563,1912,2,1,0,0,0,0,0,0,1,-1,m
2735,1753,1,0,0,0,0,0,0,0,1,-1,m
2395,2692,1,3,1,0,0,1,0,0,0,-2,v
899,1475,0,1,0,0,0,0,1,0,0,1,v
354,544,1,1,1,0,1,0,0,0,0,0,e
1436,2587,0,1,1,0,0,1,0,0,0,-1,v
2697,2691,0,3,1,0,0,1,0,0,0,-3,v
1330,1511,0,1,1,0,0,1,0,0,0,-1,v
1553,702,2,0,1,1,0,0,0,0,0,2,m
728,2412,2,0,1,1,0,0,0,0,0,2,m
1823,2454,2,1,0,0,0,0,0,0,1,-1,m
593,1900,1,3,1,0,0,1,0,0,0,-2,v
1384,664,1,2,1,0,0,1,0,0,0,-1,v
1605,17,3,4,1,0,0,1,0,0,0,-1,v
982,1317,2,1,0,0,0,0,0,0,1,-1,m
1705,2527,1,1,0,0,0,0,0,1,0,0,e
304,1963,2,1,0,0,0,0,0,0,1,-1,m
1825,157,0,0,1,0,1,0,0,0,0,0,e
2578,199,1,1,1,0,1,0,0,0,0,0,e
257,234,0,1,1,0,0,1,0,0,0,-1,v
364,2066,0,3,1,0,0,1,0,0,0,-3,v
1975,2252,2,0,0,0,0,0,0,0,1,-2,m
1949,1706,1,0,0,0,0,0,0,0,1,-1,m
2520,2469,2,0,1,1,0,0,0,0,0,2,m
672,2097,3,1,1,1,0,0,0,0,0,2,m
2068,79,1,1,0,0,0,0,0,1,0,0,e
703,2066,1,2,1,0,0,1,0,0,0,-1,v
2219,541,1,2,1,0,0,1,0,0,0,-1,v
184,1886,3,0,0,0,0,0,0,0,1,-3,m
587,1659,0,3,1,0,0,1,0,0,0,-3,v
39,2600,4,2,1,1,0,0,0,0,0,2,m
1509,1650,1,2,0,0,0,0,1,0,0,1,v
417,1646,1,0,0,0,0,0,0,0,1,-1,m
2440,2819,1,3,0,0,0,0,1,0,0,2,v
699,2838,0,2,0,0,0,0,1,0,0,2,v
694,2049,2,5,1,0,0,1,0,0,0,-3,v
995,258,1,0,1,1,0,0,0,0,0,1,m
627,1922,1,0,1,1,0,0,0,0,0,1,m
2617,1877,1,1,1,0,1,0,0,0,0,0,e
1189,366,1,2,1,0,0,1,0,0,0,-1,v
1769,2273,2,1,1,1,0,0,0,0,0,1,m
2519,1384,1,2,1,0,0,1,0,0,0,-1,v
704,605,0,0,1,0,1,0,0,0,0,0,e
395,2412,1,1,1,0,1,0,0,0,0,0,e
703,516,1,1,0,0,0,0,0,1,0,0,e
1245,860,3,2,1,1,0,0,0,0,0,1,m
2533,1426,0,2,1,0,0,1,0,0,0,-2,v
126,2379,1,1,1,0,1,0,0,0,0,0,e
2703,2099,0,0,0,0,0,0,0,1,0,0,e
2157,1867,1,1,1,0,1,0,0,0,0,0,e
1508,2228,3,2,0,0,0,0,0,0,1,-1,m
2643,2054,1,2,0,0,0,0,1,0,0,1,v
991,1151,1,4,0,0,0,0,1,0,0,3,v
2585,47,0,0,1,0,1,0,0,0,0,0,e
1403,2422,2,0,0,0,0,0,0,0,1,-2,m
726,1136,1,1,0,0,0,0,0,1,0,0,e
2840,2045,4,2,0,0,0,0,0,0,1,-2,m
2193,2434,3,1,0,0,0,0,0,0,1,-2,m
1076,311,2,2,1,0,1,0,0,0,0,0,e
373,1166,0,3,1,0,0,1,0,0,0,-3,v
796,153,4,3,1,1,0,0,0,0,0,1,m
1426,2323,2,0,0,0,0,0,0,0,1,-2,m
177,2212,1,1,1,0,1,0,0,0,0,0,e
1647,407,1,1,0,0,0,0,0,1,0,0,e
1729,1437,1,1,1,0,1,0,0,0,0,0,e
357,181,1,0,0,0,0,0,0,0,1,-1,m
483,931,0,1,0,0,0,0,1,0,0,1,v
156,1015,2,2,1,0,1,0,0,0,0,0,e
1120,963,1,5,1,0,0,1,0,0,0,-4,v
181,1521,3,2,1,1,0,0,0,0,0,1,m
2806,1942,0,0,0,0,0,0,0,1,0,0,e
279,1618,6,0,0,0,0,0,0,0,1,-6,m
189,1620,0,0,0,0,0,0,0,1,0,0,e
64,1065,2,0,0,0,0,0,0,0,1,-2,m
1420,1623,0,2,1,0,0,1,0,0,0,-2,v
388,1320,0,0,1,0,1,0,0,0,0,0,e
1881,318,3,1,0,0,0,0,0,0,1,-2,m
369,201,2,1,1,1,0,0,0,0,0,1,m
2433,170,1,1,0,0,0,0,0,1,0,0,e
2076,1161,1,1,0,0,0,0,0,1,0,0,e
158,2323,1,1,1,0,1,0,0,0,0,0,e
931,502,1,1,0,0,0,0,0,1,0,0,e
544,2189,1,0,0,0,0,0,0,0,1,-1,m
2680,2609,3,1,0,0,0,0,0,0,1,-2,m
1674,1833,0,0,1,0,1,0,0,0,0,0,e
1832,320,1,0,0,0,0,0,0,0,1,-1,m
2423,83,3,2,1,1,0,0,0,0,0,1,m
1371,2280,2,1,0,0,0,0,0,0,1,-1,m
2465,571,1,2,0,0,0,0,1,0,0,1,v
1070,298,0,1,0,0,0,0,1,0,0,1,v
667,1964,1,2,0,0,0,0,1,0,0,1,v
1966,629,2,0,0,0,0,0,0,0,1,-2,m
1425,1825,4,2,1,1,0,0,0,0,0,2,m
2583,285,0,0,1,0,1,0,0,0,0,0,e
869,2125,2,3,0,0,0,0,1,0,0,1,v
730,2237,1,2,1,0,0,1,0,0,0,-1,v
531,1258,1,0,0,0,0,0,0,0,1,-1,m
135,2582,3,0,1,1,0,0,0,0,0,3,m
2681,818,1,2,1,0,0,1,0,0,0,-1,v
2395,1404,2,0,1,1,0,0,0,0,0,2,m
130,1471,1,0,0,0,0,0,0,0,1,-1,m
1212,719,1,1,1,0,1,0,0,0,0,0,e
653,397,2,2,1,0,1,0,0,0,0,0,e
462,1616,2,2,0,0,0,0,0,1,0,0,e
637,455,2,1,0,0,0,0,0,0,1,-1,m
1383,2118,2,1,1,1,0,0,0,0,0,1,m
1204,135,0,1,1,0,0,1,0,0,0,-1,v
1623,2810,1,0,1,1,0,0,0,0,0,1,m
2648,2544,1,0,1,1,0,0,0,0,0,1,m
1058,1464,1,1,0,0,0,0,0,1,0,0,e
2371,2082,0,0,1,0,1,0,0,0,0,0,e
520,304,0,4,1,0,0,1,0,0,0,-4,v
2150,15,1,1,0,0,0,0,0,1,0,0,e
1226,1416,2,1,1,1,0,0,0,0,0,1,m
2485,1984,1,1,1,0,1,0,0,0,0,0,e
651,2323,1,0,0,0,0,0,0,0,1,-1,m
1981,263,1,1,0,0,0,0,0,1,0,0,e
2419,1480,5,2,0,0,0,0,0,0,1,-3,m
2521,339,1,1,1,0,1,0,0,0,0,0,e
2710,547,1,0,1,1,0,0,0,0,0,1,m
984,1317,3,2,1,1,0,0,0,0,0,1,m
649,641,0,2,1,0,0,1,0,0,0,-2,v
73,184,0,1,1,0,0,1,0,0,0,-1,v
338,311,1,0,1,1,0,0,0,0,0,1,m
2745,1077,5,1,1,1,0,0,0,0,0,4,m
2132,2172,2,3,1,0,0,1,0,0,0,-1,v
2560,1648,5,0,1,1,0,0,0,0,0,5,m
768,349,0,0,1,0,1,0,0,0,0,0,e
2529,2717,4,1,0,0,0,0,0,0,1,-3,m
1801,2235,2,2,1,0,1,0,0,0,0,0,e
2311,1504,1,0,1,1,0,0,0,0,0,1,m
1557,645,0,1,0,0,0,0,1,0,0,1,v
774,688,3,2,0,0,0,0,0,0,1,-1,m
120,1906,0,0,0,0,0,0,0,1,0,0,e
2189,603,0,1,1,0,0,1,0,0,0,-1,v
1055,2006,1,1,0,0,0,0,0,1,0,0,e
2036,2683,1,2,1,0,0,1,0,0,0,-1,v
17,685,2,1,0,0,0,0,0,0,1,-1,m
845,2514,0,1,1,0,0,1,0,0,0,-1,v
2194,1556,2,0,0,0,0,0,0,0,1,-2,m
184,448,5,2,0,0,0,0,0,0,1,-3,m
1220,2040,0,3,0,0,0,0,1,0,0,3,v
1069,2211,1,0,0,0,0,0,0,0,1,-1,m
2411,736,1,2,1,0,0,1,0,0,0,-1,v
1015,65,0,1,0,0,0,0,1,0,0,1,v
1837,211,0,2,0,0,0,0,1,0,0,2,v
2568,2570,2,0,0,0,0,0,0,0,1,-2,m
486,1035,0,0,0,0,0,0,0,1,0,0,e
290,1463,2,3,0,0,0,0,1,0,0,1,v
209,1995,0,1,0,0,0,0,1,0,0,1,v
40,247,1,2,1,0,0,1,0,0,0,-1,v
2608,1383,0,1,0,0,0,0,1,0,0,1,v
2611,1513,1,0,1,1,0,0,0,0,0,1,m
2523,564,0,1,1,0,0,1,0,0,0,-1,v
1953,1174,0,4,1,0,0,1,0,0,0,-4,v
302,279,0,2,0,0,0,0,1,0,0,2,v
849,627,1,0,0,0,0,0,0,0,1,-1,m
2425,2557,0,1,0,0,0,0,1,0,0,1,v
160,2713,2,1,1,1,0,0,0,0,0,1,m
2151,2619,1,3,0,0,0,0,1,0,0,2,v
76,1319,2,1,1,1,0,0,0,0,0,1,m
452,1771,2,0,0,0,0,0,0,0,1,-2,m
1612,425,1,0,1,1,0,0,0,0,0,1,m
2565,2582,1,3,0,0,0,0,1,0,0,2,v
698,1523,2,0,0,0,0,0,0,0,1,-2,m
369,2044,2,1,1,1,0,0,0,0,0,1,m
2465,571,1,2,1,0,0,1,0,0,0,-1,v
1214,2437,0,1,1,0,0,1,0,0,0,-1,v
1943,603,1,1,1,0,1,0,0,0,0,0,e
1017,143,0,0,0,0,0,0,0,1,0,0,e
623,1171,1,3,1,0,0,1,0,0,0,-2,v
421,2519,0,0,0,0,0,0,0,1,0,0,e
2561,2187,1,0,0,0,0,0,0,0,1,-1,m
749,1976,0,2,0,0,0,0,1,0,0,2,v
1587,2691,0,1,0,0,0,0,1,0,0,1,v
1781,200,1,2,1,0,0,1,0,0,0,-1,v
1016,502,0,2,0,0,0,0,1,0,0,2,v
1114,1521,0,4,0,0,0,0,1,0,0,4,v
65,1879,1,2,1,0,0,1,0,0,0,-1,v
1464,1682,2,0,1,1,0,0,0,0,0,2,m
2148,22,1,0,1,1,0,0,0,0,0,1,m
1148,21,1,2,1,0,0,1,0,0,0,-1,v
2662,836,0,1,1,0,0,1,0,0,0,-1,v
1016,2161,2,0,0,0,0,0,0,0,1,-2,m
1462,1924,2,0,0,0,0,0,0,0,1,-2,m
1886,1705,0,2,0,0,0,0,1,0,0,2,v
2095,374,2,2,0,0,0,0,0,1,0,0,e
1107,1075,1,1,0,0,0,0,0,1,0,0,e
1936,1556,3,2,1,1,0,0,0,0,0,1,m
618,1018,1,2,0,0,0,0,1,0,0,1,v
666,148,5,0,0,0,0,0,0,0,1,-5,m
931,118,3,1,0,0,0,0,0,0,1,-2,m
2286,768,3,1,0,0,0,0,0,0,1,-2,m
30,1708,1,1,0,0,0,0,0,1,0,0,e
294,311,1,2,1,0,0,1,0,0,0,-1,v
2448,2107,1,2,0,0,0,0,1,0,0,1,v
1015,2545,2,2,0,0,0,0,0,1,0,0,e
2130,1059,0,1,0,0,0,0,1,0,0,1,v
71,2559,2,2,1,0,1,0,0,0,0,0,e
892,1260,0,0,0,0,0,0,0,1,0,0,e
885,730,2,1,1,1,0,0,0,0,0,1,m
2289,749,4,1,1,1,0,0,0,0,0,3,m
2800,2777,0,2,1,0,0,1,0,0,0,-2,v
749,910,5,2,0,0,0,0,0,0,1,-3,m
1146,2674,1,1,1,0,1,0,0,0,0,0,e
524,115,2,2,1,0,1,0,0,0,0,0,e
2132,648,3,1,1,1,0,0,0,0,0,2,m
1675,1225,1,0,0,0,0,0,0,0,1,-1,m
2006,2469,2,2,1,0,1,0,0,0,0,0,e
1366,2355,0,2,1,0,0,1,0,0,0,-2,v
2273,706,3,2,1,1,0,0,0,0,0,1,m
2719,1895,0,2,1,0,0,1,0,0,0,-2,v
2622,201,0,1,0,0,0,0,1,0,0,1,v
1922,1652,1,1,0,0,0,0,0,1,0,0,e
1016,931,2,0,1,1,0,0,0,0,0,2,m
1079,2318,1,1,0,0,0,0,0,1,0,0,e
1990,1828,2,2,1,0,1,0,0,0,0,0,e
17,1153,2,1,0,0,0,0,0,0,1,-1,m
1897,2161,0,1,1,0,0,1,0,0,0,-1,v
1616,825,2,3,1,0,0,1,0,0,0,-1,v
739,1567,1,2,1,0,0,1,0,0,0,-1,v
275,2834,1,4,0,0,0,0,1,0,0,3,v
155,1582,1,0,0,0,0,0,0,0,1,-1,m
155,1769,0,0,0,0,0,0,0,1,0,0,e
1534,413,2,2,0,0,0,0,0,1,0,0,e
1878,2163,0,0,1,0,1,0,0,0,0,0,e
636,1608,1,1,0,0,0,0,0,1,0,0,e
2791,513,1,2,1,0,0,1,0,0,0,-1,v
1341,2811,1,0,0,0,0,0,0,0,1,-1,m
2148,1189,2,0,1,1,0,0,0,0,0,2,m
1072,1150,2,1,0,0,0,0,0,0,1,-1,m
1528,181,2,1,1,1,0,0,0,0,0,1,m
807,2330,0,2,0,0,0,0,1,0,0,2,v
2236,354,2,1,0,0,0,0,0,0,1,-1,m
1162,2620,5,1,1,1,0,0,0,0,0,4,m
1315,221,3,3,1,0,1,0,0,0,0,0,e
2013,2386,2,0,0,0,0,0,0,0,1,-2,m
2331,2037,2,0,0,0,0,0,0,0,1,-2,m
504,2682,2,1,1,1,0,0,0,0,0,1,m
334,1953,1,0,1,1,0,0,0,0,0,1,m
443,1208,0,1,1,0,0,1,0,0,0,-1,v
697,2676,2,3,1,0,0,1,0,0,0,-1,v
2002,2010,2,1,0,0,0,0,0,0,1,-1,m
789,903,2,2,1,0,1,0,0,0,0,0,e
393,2360,2,1,0,0,0,0,0,0,1,-1,m
2765,1407,0,3,1,0,0,1,0,0,0,-3,v
1226,1416,2,1,0,0,0,0,0,0,1,-1,m
2243,818,3,1,0,0,0,0,0,0,1,-2,m
1331,1210,1,1,0,0,0,0,0,1,0,0,e
2412,1753,2,0,0,0,0,0,0,0,1,-2,m
2252,2665,3,2,0,0,0,0,0,0,1,-1,m
352,305,1,1,0,0,0,0,0,1,0,0,e
342,2429,0,1,1,0,0,1,0,0,0,-1,v
1629,2645,2,3,1,0,0,1,0,0,0,-1,v
604,706,6,0,0,0,0,0,0,0,1,-6,m
2826,2821,2,2,1,0,1,0,0,0,0,0,e
2533,395,2,0,1,1,0,0,0,0,0,2,m
1045,1100,1,2,0,0,0,0,1,0,0,1,v
1384,1905,3,3,0,0,0,0,0,1,0,0,e
89,75,1,0,1,1,0,0,0,0,0,1,m
1966,2392,0,1,0,0,0,0,1,0,0,1,v
2045,1817,1,0,0,0,0,0,0,0,1,-1,m
1536,4,0,1,1,0,0,1,0,0,0,-1,v
1506,2392,0,2,1,0,0,1,0,0,0,-2,v
2797,1979,0,0,1,0,1,0,0,0,0,0,e
474,2638,2,2,1,0,1,0,0,0,0,0,e
83,514,1,3,1,0,0,1,0,0,0,-2,v
1432,321,4,0,0,0,0,0,0,0,1,-4,m
999,1021,2,0,0,0,0,0,0,0,1,-2,m
619,370,4,1,1,1,0,0,0,0,0,3,m
1270,1909,0,1,0,0,0,0,1,0,0,1,v
1169,408,1,2,1,0,0,1,0,0,0,-1,v
2471,930,2,0,1,1,0,0,0,0,0,2,m
1531,665,2,1,1,1,0,0,0,0,0,1,m
2356,2082,0,3,0,0,0,0,1,0,0,3,v
1570,2840,0,1,1,0,0,1,0,0,0,-1,v
1825,1248,0,2,1,0,0,1,0,0,0,-2,v
623,2654,1,2,0,0,0,0,1,0,0,1,v
1703,666,2,0,0,0,0,0,0,0,1,-2,m
1757,2313,2,0,0,0,0,0,0,0,1,-2,m
1645,2485,0,2,1,0,0,1,0,0,0,-2,v
448,2132,2,0,1,1,0,0,0,0,0,2,m
2423,2007,0,2,1,0,0,1,0,0,0,-2,v
2428,842,2,2,1,0,1,0,0,0,0,0,e
1657,1070,2,2,0,0,0,0,0,1,0,0,e
217,941,0,2,1,0,0,1,0,0,0,-2,v
1674,2606,1,2,1,0,0,1,0,0,0,-1,v
1655,124,1,2,1,0,0,1,0,0,0,-1,v
2223,2241,2,0,1,1,0,0,0,0,0,2,m
138,363,1,0,1,1,0,0,0,0,0,1,m
882,1514,3,1,1,1,0,0,0,0,0,2,m
2330,891,0,2,0,0,0,0,1,0,0,2,v
2147,595,1,1,0,0,0,0,0,1,0,0,e
2782,2426,1,3,0,0,0,0,1,0,0,2,v
1514,2698,1,0,0,0,0,0,0,0,1,-1,m
2574,1492,1,0,0,0,0,0,0,0,1,-1,m
820,999,2,0,0,0,0,0,0,0,1,-2,m
1043,1217,0,0,0,0,0,0,0,1,0,0,e
2444,1432,0,5,0,0,0,0,1,0,0,5,v
1055,647,0,2,1,0,0,1,0,0,0,-2,v
1683,331,2,3,1,0,0,1,0,0,0,-1,v
2273,1525,0,1,1,0,0,1,0,0,0,-1,v
703,684,0,0,1,0,1,0,0,0,0,0,e
3,1058,1,0,1,1,0,0,0,0,0,1,m
1048,807,2,2,0,0,0,0,0,1,0,0,e
2126,1277,0,2,1,0,0,1,0,0,0,-2,v
2423,2705,1,0,0,0,0,0,0,0,1,-1,m
794,309,3,1,0,0,0,0,0,0,1,-2,m
625,758,2,1,1,1,0,0,0,0,0,1,m
2231,2531,1,1,0,0,0,0,0,1,0,0,e
179,2323,3,4,0,0,0,0,1,0,0,1,v
2238,301,1,1,1,0,1,0,0,0,0,0,e
1278,1773,0,1,0,0,0,0,1,0,0,1,v
32,501,0,4,1,0,0,1,0,0,0,-4,v
2775,126,0,1,0,0,0,0,1,0,0,1,v
1720,2528,2,1,0,0,0,0,0,0,1,-1,m
1793,1701,0,0,1,0,1,0,0,0,0,0,e
1431,345,4,0,0,0,0,0,0,0,1,-4,m
